Company Ticker,Sector,Industry,MarketCap,Currency
MQG.AX,Financial Services,Capital Markets,83661914112,AUD
MRBK,Financial Services,Banks - Regional,171718464,USD
MRC,Energy,Oil & Gas Equipment & Services,1185226496,USD
MRCY,Industrials,Aerospace & Defense,4668408320,USD
MRFG3.SA,Consumer Defensive,Packaged Foods,30363052032,BRL
MRK,Healthcare,Drug Manufacturers - General,206042136576,USD
MRL.MC,Real Estate,REIT - Office,7626228224,EUR
MRNA,Healthcare,Biotechnology,9729367040,USD
MRO.L,Industrials,Specialty Industrial Machinery,7847993856,GBp
MRP,Real Estate,REIT - Residential,5235750912,USD
MRTN,Industrials,Trucking,823356288,USD
MRVE3.SA,Real Estate,Real Estate - Development,4271844352,BRL
MRVI,Healthcare,Biotechnology,1076174976,USD
MRVL,Technology,Semiconductors,77907976192,USD
MRX,Financial Services,Capital Markets,2259871488,USD
MS,Financial Services,Capital Markets,260367155200,USD
MSA,Industrials,Security & Protection Services,6106938368,USD
MSBI,Financial Services,Banks - Regional,343404288,USD
MSCI,Financial Services,Financial Data & Stock Exchanges,43663581184,USD
MSEX,Utilities,Utilities - Regulated Water,915423936,USD
MSFT,Technology,Software - Infrastructure,3842762604544,USD
MSGE,Consumer Cyclical,Leisure,2088586240,USD
MSGS,Communication Services,Entertainment,5219207168,USD
MSI,Technology,Communication Equipment,65206280192,USD
MSM,Industrials,Industrial Distribution,4730446848,USD
MSTR,Technology,Software - Application,75989057536,USD
MT.AS,Basic Materials,Steel,24561037312,EUR
MTB,Financial Services,Banks - Regional,28083916800,USD
MTC.BK,Financial Services,Credit Services,85330001920,THB
MTCH,Communication Services,Internet Content & Information,7820219904,USD
MTD,Healthcare,Diagnostics & Research,28980377600,USD
MTDR,Energy,Oil & Gas E&P,4878866432,USD
MTG,Financial Services,Insurance - Specialty,6193150464,USD
MTH,Consumer Cyclical,Residential Construction,4630648832,USD
MTLN.L,Utilities,Utilities - Diversified,6415380480,EUR
MTN,Consumer Cyclical,Resorts & Casinos,5369611776,USD
MTRN,Basic Materials,Other Industrial Metals & Mining,2373276672,USD
MTRX,Industrials,Engineering & Construction,424957632,USD
MTS.AX,Consumer Defensive,Food Distribution,4209128448,AUD
MTS.MC,Basic Materials,Steel,24530905088,EUR
MTSI,Technology,Semiconductors,11184841728,USD
MTSR,Healthcare,Biotechnology,6390988800,USD
MTUS,Basic Materials,Steel,743256256,USD
MTW,Industrials,Farm & Heavy Construction Machinery,362037504,USD
MTX,Basic Materials,Specialty Chemicals,1745389312,USD
MTZ,Industrials,Engineering & Construction,15907216384,USD
MU,Technology,Semiconductors,263442776064,USD
MULT3.SA,Real Estate,Real Estate Services,13607578624,BRL
MUR,Energy,Oil & Gas E&P,3949389568,USD
MUSA,Consumer Cyclical,Specialty Retail,6895026176,USD
MVBF,Financial Services,Banks - Regional,326694304,USD
MVIS,Technology,Scientific & Technical Instruments,346109632,USD
MVST,Consumer Cyclical,Auto Parts,1747799808,USD
MWA,Industrials,Specialty Industrial Machinery,4018306304,USD
MXCT,Healthcare,Medical Devices,171636704,USD
MXL,Technology,Semiconductors,1364763648,USD
MYE,Consumer Cyclical,Packaging & Containers,676709184,USD
MYFW,Financial Services,Banks - Regional,224798400,USD
MYGN,Healthcare,Diagnostics & Research,761105024,USD
MYO,Healthcare,Medical Devices,32803770,USD
MYPS,Communication Services,Electronic Gaming & Multimedia,114378056,USD
MYRG,Industrials,Engineering & Construction,3530823936,USD
MZTI,Consumer Defensive,Packaged Foods,4359157248,USD
N2IU.SI,Real Estate,REIT - Office,7758642176,SGD
NAB.AX,Financial Services,Banks - Diversified,133773778944,AUD
NABL,Technology,Information Technology Services,1463091456,USD
NAGE,Healthcare,Biotechnology,576613888,USD
NAN.AX,Healthcare,Medical Instruments & Supplies,1370548608,AUD
NAT,Energy,Oil & Gas Midstream,768654912,USD
NATH,Consumer Cyclical,Restaurants,443466464,USD
NATL,Technology,Software - Application,2663812864,USD
NATR,Consumer Defensive,Packaged Foods,242665200,USD
NAVI,Financial Services,Credit Services,1189581824,USD
NB,Basic Materials,Other Industrial Metals & Mining,732311232,USD
NBA.LS,Technology,Information Technology Services,331921152,EUR
NBBK,Financial Services,Banks - Regional,706521152,USD
NBHC,Financial Services,Banks - Regional,1356600192,USD
NBIX,Healthcare,Drug Manufacturers - Specialty & Generic,14154221568,USD
NBN,Financial Services,Banks - Regional,751142848,USD
NBR,Energy,Oil & Gas Drilling,784847168,USD
NBTB,Financial Services,Banks - Regional,2138202624,USD
NC,Energy,Thermal Coal,314981376,USD
NCLH,Consumer Cyclical,Travel Services,10097466368,USD
NCMI,Communication Services,Advertising Agencies,417548672,USD
NCNO,Technology,Software - Application,3098043648,USD
NDA.DE,Industrials,Metal Fabrication,4885094400,EUR
NDAQ,Financial Services,Financial Data & Stock Exchanges,49328295936,USD
NDSN,Industrials,Specialty Industrial Machinery,12903746560,USD
NDX1.DE,Industrials,Specialty Industrial Machinery,6270663680,EUR
NE,Energy,Oil & Gas Drilling,4738397696,USD
NEC.AX,Communication Services,Entertainment,1847412864,AUD
NECB,Financial Services,Banks - Regional,268970048,USD
NEE,Utilities,Utilities - Regulated Electric,170315808768,USD
NEM,Basic Materials,Gold,89068888064,USD
NEM.DE,Technology,Software - Application,11007150080,EUR
NEO,Healthcare,Diagnostics & Research,1265412608,USD
NEOG,Healthcare,Diagnostics & Research,1366808320,USD
NEON,Technology,Electronic Components,48334816,USD
NESR,Energy,Oil & Gas Equipment & Services,1252327296,USD
NESTLEIND.NS,Consumer Defensive,Packaged Foods,2448753688576,INR
NET,Technology,Software - Infrastructure,86908256256,USD
NEU,Basic Materials,Specialty Chemicals,7213136896,USD
NEWT,Financial Services,Banks - Regional,298577856,USD
NEXI.MI,Technology,Software - Infrastructure,5287740928,EUR
NEXN,Communication Services,Advertising Agencies,533336928,USD
NEXT,Energy,Oil & Gas Equipment & Services,1554384256,USD
NFBK,Financial Services,Banks - Regional,425213024,USD
NFE,Energy,Oil & Gas Midstream,335772288,USD
NFG,Energy,Oil & Gas Integrated,7218248192,USD
NFLX,Communication Services,Entertainment,466143674368,USD
NG,Basic Materials,Gold,3312480000,USD
NG.L,Utilities,Utilities - Regulated Electric,56834732032,GBp
NGD,Basic Materials,Gold,5778233856,USD
NGNE,Healthcare,Biotechnology,443285696,USD
NGS,Energy,Oil & Gas Equipment & Services,352439040,USD
NGVC,Consumer Defensive,Grocery Stores,756567360,USD
NGVT,Basic Materials,Specialty Chemicals,1963344768,USD
NHC,Healthcare,Medical Care Facilities,1876230272,USD
NHC.AX,Energy,Thermal Coal,3542161408,AUD
NHF.AX,Financial Services,Insurance - Specialty,3679169536,AUD
NHI,Real Estate,REIT - Healthcare Facilities,3547194624,USD
NI,Utilities,Utilities - Regulated Gas,20150243328,USD
NIC,Financial Services,Banks - Regional,1786525696,USD
NIC.AX,Basic Materials,Other Industrial Metals & Mining,3038654976,AUD
NJR,Utilities,Utilities - Regulated Gas,4430651904,USD
NKE,Consumer Cyclical,Footwear & Accessories,92609314816,USD
NKSH,Financial Services,Banks - Regional,185696256,USD
NKT.CO,Industrials,Electrical Equipment & Parts,38426705920,DKK
NKTX,Healthcare,Biotechnology,147020736,USD
NL,Industrials,Security & Protection Services,288290144,USD
NLOP,Real Estate,REIT - Office,432719104,USD
NLY,Real Estate,REIT - Mortgage,14548564992,USD
NMAX,Communication Services,Broadcasting,862180800,USD
NMIH,Financial Services,Insurance - Specialty,2853952000,USD
NMRK,Real Estate,Real Estate Services,4349431296,USD
NN,Technology,Software - Infrastructure,1723614080,USD
NN.AS,Financial Services,Insurance - Diversified,15679797248,EUR
NNE,Industrials,Specialty Industrial Machinery,2273317120,USD
NNI,Financial Services,Credit Services,4659545088,USD
NNN,Real Estate,REIT - Retail,7719291392,USD
NNOX,Healthcare,Medical Devices,218034112,USD
NOC,Industrials,Aerospace & Defense,82122547200,USD
NODK,Financial Services,Insurance - Property & Casualty,274154976,USD
NOG,Energy,Oil & Gas E&P,2151962624,USD
NOS.LS,Communication Services,Telecom Services,1890424704,EUR
NOV,Energy,Oil & Gas Equipment & Services,5489530880,USD
NOVT,Technology,Scientific & Technical Instruments,4887377920,USD
NOW,Technology,Software - Application,190216716288,USD
NPB,Financial Services,Banks - Regional,544336192,USD
NPCE,Healthcare,Medical Devices,310966080,USD
NPK,Industrials,Aerospace & Defense,783445376,USD
NPKI,Energy,Oil & Gas Equipment & Services,1076462464,USD
NPO,Industrials,Specialty Industrial Machinery,4882816000,USD
NPWR,Industrials,Specialty Industrial Machinery,304522368,USD
NRC,Healthcare,Health Information Services,300210816,USD
NRDS,Communication Services,Internet Content & Information,914281216,USD
NRDY,Technology,Software - Application,185687360,USD
NREF,Real Estate,REIT - Mortgage,299751968,USD
NRG,Utilities,Utilities - Independent Power Producers,33749805056,USD
NRIM,Financial Services,Banks - Regional,489087392,USD
NRIX,Healthcare,Biotechnology,1279279744,USD
NSA,Real Estate,REIT - Industrial,4282401024,USD
NSC,Industrials,Railroads,63315177472,USD
NSIT,Technology,Electronics & Computer Distribution,3034451456,USD
NSP,Industrials,Staffing & Employment Services,1698706176,USD
NSR.AX,Real Estate,REIT - Industrial,3201133824,AUD
NSSC,Industrials,Security & Protection Services,1453456768,USD
NST.AX,Basic Materials,Gold,34918313984,AUD
NTAP,Technology,Software - Infrastructure,23343374336,USD
NTB,Financial Services,Banks - Diversified,1923682688,USD
NTCT,Technology,Software - Infrastructure,1990226304,USD
NTGR,Technology,Communication Equipment,898947200,USD
NTGY.MC,Utilities,Utilities - Regulated Gas,25376960512,EUR
NTLA,Healthcare,Biotechnology,1403023744,USD
NTNX,Technology,Software - Infrastructure,19269103616,USD
NTPC.NS,Utilities,Utilities - Regulated Electric,3221497839616,INR
NTRA,Healthcare,Diagnostics & Research,27206692864,USD
NTRS,Financial Services,Asset Management,24146505728,USD
NTST,Real Estate,REIT - Retail,1570443520,USD
NU,Financial Services,Banks - Regional,77945872384,USD
NUE,Basic Materials,Steel,33998788608,USD
NUF.AX,Basic Materials,Agricultural Inputs,810082880,AUD
NUS,Consumer Defensive,Household & Personal Products,529625536,USD
NUTX,Healthcare,Medical Care Facilities,731664384,USD
NUVB,Healthcare,Biotechnology,1769550080,USD
NUVL,Healthcare,Biotechnology,6763177984,USD
NVAX,Healthcare,Biotechnology,1284755200,USD
NVCR,Healthcare,Medical Devices,1369539584,USD
NVCT,Healthcare,Biotechnology,161905552,USD
NVDA,Technology,Semiconductors,5036907692032,USD
NVEC,Technology,Semiconductors,327185920,USD
NVG.LS,Basic Materials,Paper & Paper Products,2126437248,EUR
NVGS,Energy,Oil & Gas Midstream,1099725184,USD
NVR,Consumer Cyclical,Residential Construction,19478597632,USD
NVRI,Industrials,Waste Management,979066432,USD
NVST,Healthcare,Medical Instruments & Supplies,3303323136,USD
NVT,Industrials,Electrical Equipment & Parts,18130360320,USD
NVTS,Technology,Semiconductors,2610564096,USD
NVX.AX,Industrials,Electrical Equipment & Parts,431729536,AUD
NWBI,Financial Services,Banks - Regional,1731250176,USD
NWE,Utilities,Utilities - Regulated Electric,3687492096,USD
NWFL,Financial Services,Banks - Regional,246543136,USD
NWG.L,Financial Services,Banks - Regional,46202437632,GBp
NWL,Consumer Defensive,Household & Personal Products,1351920000,USD
NWL.AX,Technology,Software - Application,7564786176,AUD
NWN,Utilities,Utilities - Regulated Gas,1895039872,USD
NWPX,Basic Materials,Steel,613864512,USD
NWS,Communication Services,Entertainment,15316610048,USD
NWS.AX,Communication Services,Entertainment,23264956416,AUD
NWSA,Communication Services,Entertainment,15316610048,USD
NX,Industrials,Building Products & Equipment,643652032,USD
NXDR,Communication Services,Internet Content & Information,743538368,USD
NXDT,Real Estate,REIT - Diversified,148675696,USD
NXPI,Technology,Semiconductors,52949790720,USD
NXRT,Real Estate,REIT - Residential,1566720256,USD
NXST,Communication Services,Broadcasting,5914606592,USD
NXT,Technology,Solar,15448750080,USD
NXT.AX,Technology,Information Technology Services,10581836800,AUD
NXT.L,Consumer Cyclical,Apparel Retail,16558209024,GBp
NXXT,Utilities,Utilities - Renewable,241750640,USD
NYT,Communication Services,Publishing,9290441728,USD
NZX.NZ,Financial Services,Financial Data & Stock Exchanges,512579904,NZD
O,Real Estate,REIT - Retail,53212614656,USD
O39.SI,Financial Services,Banks - Regional,76456779776,SGD
OABI,Healthcare,Biotechnology,213053984,USD
OBK,Financial Services,Banks - Regional,1067078976,USD
OBT,Financial Services,Banks - Regional,330425792,USD
OC,Industrials,Building Products & Equipment,10389888000,USD
OCA.NZ,Healthcare,Medical Care Facilities,586627136,NZD
OCFC,Financial Services,Banks - Regional,1035864256,USD
OCI.AS,Basic Materials,Specialty Chemicals,709178048,EUR
OCUL,Healthcare,Biotechnology,2417827328,USD
ODC,Basic Materials,Specialty Chemicals,794384704,USD
ODFL,Industrials,Trucking,28900220928,USD
ODP,Consumer Cyclical,Specialty Retail,837577536,USD
OEC,Basic Materials,Specialty Chemicals,297593440,USD
OFG,Financial Services,Banks - Regional,1732974848,USD
OFIX,Healthcare,Medical Devices,634277888,USD
OFLX,Industrials,Specialty Industrial Machinery,275070272,USD
OGE,Utilities,Utilities - Regulated Electric,8890427392,USD
OGN,Healthcare,Drug Manufacturers - General,1744369024,USD
OGS,Utilities,Utilities - Regulated Gas,4889866752,USD
OHI,Real Estate,REIT - Healthcare Facilities,12750963712,USD
OI,Consumer Cyclical,Packaging & Containers,1811901568,USD
OII,Energy,Oil & Gas Equipment & Services,2410568960,USD
OIS,Energy,Oil & Gas Equipment & Services,382969056,USD
OKE,Energy,Oil & Gas Midstream,41126576128,USD
OKLO,Utilities,Utilities - Independent Power Producers,18697656320,USD
OKTA,Technology,Software - Infrastructure,16056119296,USD
OLED,Technology,Electronic Components,6932859392,USD
OLLI,Consumer Defensive,Discount Stores,7620238848,USD
OLMA,Healthcare,Biotechnology,577901056,USD
OLN,Basic Materials,Chemicals,2288136448,USD
OLP,Real Estate,REIT - Diversified,431784640,USD
OLPX,Consumer Cyclical,Specialty Retail,707105920,USD
OM,Healthcare,Medical Devices,231138160,USD
OMC,Communication Services,Advertising Agencies,14093589504,USD
OMCL,Healthcare,Health Information Services,1532825984,USD
OMDA,Healthcare,Health Information Services,1477948160,USD
OMER,Healthcare,Biotechnology,487960256,USD
OMF,Financial Services,Credit Services,7226384896,USD
OMI,Healthcare,Medical Distribution,266845744,USD
ON,Technology,Semiconductors,20636827648,USD
ONB,Financial Services,Banks - Regional,8006938624,USD
ONEW,Consumer Cyclical,Specialty Retail,255378640,USD
ONGC.NS,Energy,Oil & Gas Integrated,3174633570304,INR
ONIT,Financial Services,Mortgage Finance,308917760,USD
ONON,Consumer Cyclical,Footwear & Accessories,11905626112,USD
ONTF,Technology,Software - Application,229300080,USD
ONTO,Technology,Semiconductor Equipment & Materials,6454260736,USD
OOMA,Technology,Software - Application,326870176,USD
OPAL,Utilities,Utilities - Regulated Gas,393607136,USD
OPBK,Financial Services,Banks - Regional,198871792,USD
OPCH,Healthcare,Medical Care Facilities,4193718016,USD
OPFI,Financial Services,Credit Services,877426624,USD
OPK,Healthcare,Diagnostics & Research,1074781696,USD
OPRT,Financial Services,Credit Services,235890384,USD
OPRX,Healthcare,Health Information Services,360904224,USD
OR,Basic Materials,Gold,6010407936,USD
OR.BK,Energy,Oil & Gas Refining & Marketing,175200010240,THB
ORA,Utilities,Utilities - Renewable,6519314944,USD
ORA.AX,Consumer Cyclical,Packaging & Containers,2519902464,AUD
ORC,Real Estate,REIT - Mortgage,1101430272,USD
ORCL,Technology,Software - Infrastructure,735076941824,USD
ORG.AX,Utilities,Utilities - Diversified,20500697088,AUD
ORGO,Healthcare,Drug Manufacturers - Specialty & Generic,507430848,USD
ORI,Financial Services,Insurance - Property & Casualty,9737157632,USD
ORI.AX,Basic Materials,Specialty Chemicals,10478479360,AUD
ORIC,Healthcare,Biotechnology,1232490624,USD
ORKA,Healthcare,Biotechnology,1267180928,USD
ORLY,Consumer Cyclical,Auto Parts,77581164544,USD
ORN,Industrials,Engineering & Construction,431728544,USD
ORRF,Financial Services,Banks - Regional,654648000,USD
ORSTED.CO,Utilities,Utilities - Renewable,153176932352,DKK
OSBC,Financial Services,Banks - Regional,947961664,USD
OSCR,Healthcare,Healthcare Plans,4566137856,USD
OSIS,Technology,Electronic Components,4772480000,USD
OSK,Industrials,Farm & Heavy Construction Machinery,7674014208,USD
OSP.BK,Consumer Defensive,Beverages - Non-Alcoholic,45356625920,THB
OSPN,Technology,Software - Infrastructure,469254720,USD
OSUR,Healthcare,Medical Instruments & Supplies,195275760,USD
OSW,Consumer Cyclical,Leisure,2352041472,USD
OTIS,Industrials,Specialty Industrial Machinery,35140677632,USD
OTTR,Industrials,Conglomerates,3266954240,USD
OUST,Technology,Electronic Components,1834026368,USD
OUT,Real Estate,REIT - Specialty,2954858240,USD
OVBC,Financial Services,Banks - Regional,166251232,USD
OVLY,Financial Services,Banks - Regional,232168480,USD
OVV,Energy,Oil & Gas E&P,9649181696,USD
OWL,Financial Services,Asset Management,25039980544,USD
OXM,Consumer Cyclical,Apparel Manufacturing,549787520,USD
OXY,Energy,Oil & Gas E&P,40283271168,USD
OZK,Financial Services,Banks - Regional,5040700928,USD
PACB,Healthcare,Medical Devices,672830208,USD
PACK,Consumer Cyclical,Packaging & Containers,432004448,USD
PACS,Healthcare,Medical Care Facilities,1829542784,USD
PAG,Consumer Cyclical,Auto & Truck Dealerships,10469533696,USD
PAGS,Technology,Software - Infrastructure,2761104896,USD
PAHC,Healthcare,Drug Manufacturers - Specialty & Generic,1757942528,USD
